obsDate;name;openValue;closeValue;higherValue;lowerValue;volume;marketType;currency
18/05/2021;Google;2302,350;2262,470;2307,682;2262,190;1110185,000;1;1
18/05/2021;Microsoft;246,270;243,080;246,410;242,900;20167980,000;1;1
18/05/2021;SOL;46,660;55,911;58,303;46,188;2025388218,690;0;1
18/05/2021;Tesla;568,000;577,870;596,250;563,380;36830570,000;1;1
18/05/2021;XRP;1,494;1,591;1,702;1,477;14847139298,170;0;1
17/05/2021;ADA;2,300;2,032;2,325;1,926;11250259739,540;0;1
17/05/2021;Apple;126,820;126,270;126,930;125,170;74116550,000;1;1
17/05/2021;BTC;46415,899;43537,511;46623,558;42207,288;74903638449,840;0;1
17/05/2021;ETH;3581,343;3282,398;3587,766;3129,009;54061732773,880;0;1
17/05/2021;Facebook;313,550;315,460;315,680;311,580;15371050,000;1;1
17/05/2021;Google;2263,570;2288,920;2289,780;2255,510;1078930,000;1;1
17/05/2021;Microsoft;246,550;245,180;246,590;243,520;24938180,000;1;1
17/05/2021;SOL;46,898;46,863;51,876;43,303;1951921365,760;0;1
17/05/2021;Tesla;575,553;576,830;589,730;561,200;32247800,000;1;1
17/05/2021;XRP;1,449;1,496;1,559;1,328;13573485605,690;0;1
16/05/2021;ADA;2,171;2,309;2,462;2,013;12524150427,140;0;1
16/05/2021;BTC;46716,638;46456,058;49720,045;43963,350;64047871555,000;0;1
16/05/2021;ETH;3641,831;3587,506;3878,896;3350,952;47359478733,830;0;1
16/05/2021;SOL;43,402;47,201;52,501;41,915;1990976771,490;0;1
16/05/2021;XRP;1,487;1,453;1,608;1,352;12405363634,240;0;1
15/05/2021;ADA;2,007;2,174;2,372;1,967;15517858774,750;0;1
15/05/2021;BTC;49855,495;46760,187;50639,665;46664,142;59161047474,430;0;1
15/05/2021;ETH;4075,952;3638,122;4129,186;3638,122;42422321751,050;0;1
15/05/2021;SOL;42,700;43,461;45,392;39,375;500445721,900;0;1
15/05/2021;XRP;1,402;1,486;1,582;1,325;13321419261,160;0;1
14/05/2021;ADA;1,927;2,005;2,042;1,817;7654204712,610;0;1
14/05/2021;Apple;126,250;127,450;127,890;125,850;81917950,000;1;1
14/05/2021;BTC;49682,982;49880,533;51438,119;48868,578;55737497452,610;0;1
14/05/2021;ETH;3720,122;4079,057;4171,017;3703,400;48174271215,310;0;1
14/05/2021;Facebook;309,540;315,940;316,850;309,080;19245720,000;1;1
14/05/2021;Google;2258,540;2278,380;2284,720;2250,000;1599829,000;1;1
14/05/2021;Microsoft;245,575;248,150;249,180;245,490;23901080,000;1;1
14/05/2021;SOL;41,035;42,718;44,791;39,986;504167711,240;0;1
14/05/2021;Tesla;583,410;589,740;592,870;570,460;33370860,000;1;1
14/05/2021;XRP;1,363;1,403;1,442;1,325;7570332416,970;0;1
13/05/2021;ADA;1,568;1,934;1,970;1,505;14513419580,930;0;1
13/05/2021;Apple;124,580;124,970;126,150;124,260;105861300,000;1;1
13/05/2021;BTC;49735,432;49716,192;51330,844;46980,019;96721152925,690;0;1
13/05/2021;ETH;3828,918;3715,148;4032,564;3549,407;78398214538,750;0;1
13/05/2021;Facebook;306,083;305,260;308,860;302,770;18079160,000;1;1
13/05/2021;Google;2226,120;2229,040;2239,438;2206,720;1661020,000;1;1
13/05/2021;Microsoft;241,800;243,030;245,600;241,420;29624300,000;1;1
13/05/2021;SOL;43,235;40,998;45,417;37,527;1016860656,290;0;1
13/05/2021;Tesla;601,545;571,690;606,460;559,650;44184920,000;1;1
13/05/2021;XRP;1,271;1,359;1,389;1,209;12358993945,770;0;1
12/05/2021;ADA;1,764;1,553;1,819;1,553;5338469590,580;0;1
12/05/2021;Apple;123,400;122,770;124,640;122,250;112172300,000;1;1
12/05/2021;BTC;56714,533;49150,534;57939,362;49150,534;75215403906,650;0;1
12/05/2021;ETH;4174,636;3785,849;4362,351;3785,849;69023382175,450;0;1
12/05/2021;Facebook;301,130;302,550;304,960;298,190;24641010,000;1;1
12/05/2021;Google;2226,190;2200,250;2247,980;2193,620;2318774,000;1;1
12/05/2021;SOL;44,592;42,457;48,979;42,457;1151668075,960;0;1
12/05/2021;Tesla;602,490;589,890;620,410;586,765;33823650,000;1;1
12/05/2021;XRP;1,479;1,248;1,542;1,248;9272699845,720;0;1
11/05/2021;ADA;1,642;1,764;1,778;1,597;5428571804,940;0;1
11/05/2021;Apple;123,500;125,910;126,270;122,770;126142800,000;1;1
11/05/2021;BTC;55847,241;56704,573;56872,545;54608,652;61308396325,320;0;1
11/05/2021;ETH;3948,272;4168,701;4178,209;3783,889;52679737865,420;0;1
11/05/2021;Facebook;300,750;306,530;306,840;299,690;18920090,000;1;1
11/05/2021;Google;2243,070;2270,060;2280,280;2233,920;1709292,000;1;1
11/05/2021;Microsoft;338,510;336,060;338,790;334,422;22570100,000;1;1
11/05/2021;SOL;42,872;44,577;45,151;39,763;473731332,640;0;1
11/05/2021;Tesla;599,240;617,200;627,100;595,600;46503900,000;1;1
11/05/2021;XRP;1,392;1,478;1,487;1,364;7973181908,110;0;1
10/05/2021;ADA;1,766;1,645;1,823;1,529;6463330466,460;0;1
10/05/2021;Apple;129,410;126,850;129,540;126,810;88071230,000;1;1
10/05/2021;BTC;58250,873;55859,798;59519,354;54071,455;71776546298,300;0;1
10/05/2021;ETH;3924,413;3952,294;4197,473;3684,452;62691789006,630;0;1
10/05/2021;Facebook;314,350;305,970;314,579;304,830;24239170,000;1;1
10/05/2021;Google;2328,140;2291,750;2331,000;2284,540;1545729,000;1;1
10/05/2021;Microsoft;284,046;288,760;290,398;284,046;24993020,000;1;1
10/05/2021;SOL;44,342;42,910;45,878;39,559;499528075,740;0;1
10/05/2021;Tesla;664,900;629,040;665,050;627,610;31392420,000;1;1
10/05/2021;XRP;1,534;1,389;1,626;1,250;11181774843,990;0;1
09/05/2021;ADA;1,620;1,771;1,830;1,576;8065503275,690;0;1
09/05/2021;BTC;58877,389;58232,316;59210,882;56482,004;65906690347,300;0;1
09/05/2021;ETH;3911,463;3928,845;3981,259;3743,989;50568290277,970;0;1
09/05/2021;SOL;45,618;44,330;47,121;43,297;510603311,560;0;1
09/05/2021;XRP;1,563;1,535;1,593;1,444;8243079607,250;0;1
08/05/2021;ADA;1,655;1,620;1,655;1,564;3959173109,400;0;1
08/05/2021;BTC;57352,766;58803,776;59464,612;56975,211;65382980633,810;0;1
08/05/2021;ETH;3481,988;3902,648;3950,165;3453,769;50208491286,480;0;1
08/05/2021;Microsoft;286,880;289,520;289,630;286,100;13900170,000;1;1
08/05/2021;SOL;43,152;45,562;46,639;42,298;451056654,560;0;1
08/05/2021;XRP;1,581;1,563;1,627;1,543;6349608020,050;0;1
07/05/2021;ADA;1,649;1,653;1,745;1,530;7324573761,870;0;1
07/05/2021;Apple;130,850;130,210;131,258;129,475;78973270,000;1;1
07/05/2021;BTC;56413,954;57356,402;58606,634;55321,847;68434023376,240;0;1
07/05/2021;ETH;3490,105;3484,729;3573,290;3370,262;39607240514,890;0;1
07/05/2021;Facebook;322,380;319,080;322,935;318,750;15916740,000;1;1
07/05/2021;Google;2363,890;2351,930;2371,250;2346,155;1444862,000;1;1
07/05/2021;SOL;43,503;43,155;46,060;41,438;514344600,940;0;1
07/05/2021;Tesla;665,800;672,370;690,000;660,220;23469170,000;1;1
07/05/2021;XRP;1,604;1,582;1,691;1,511;10400571927,490;0;1
06/05/2021;ADA;1,478;1,650;1,700;1,434;10679657004,030;0;1
06/05/2021;Apple;127,890;129,740;129,750;127,130;78128330,000;1;1
06/05/2021;BTC;57441,307;56396,514;58363,315;55382,506;69523285105,780;0;1
06/05/2021;ETH;3524,931;3490,880;3598,896;3386,240;44300394787,610;0;1
06/05/2021;Facebook;314,520;320,020;320,240;313,275;19012240,000;1;1
06/05/2021;Google;2306,330;2337,350;2337,350;2293,042;1259523,000;1;1
06/05/2021;SOL;44,974;43,456;44,974;42,592;391497017,920;0;1
06/05/2021;Tesla;680,760;663,540;681,020;650,000;27784620,000;1;1
06/05/2021;XRP;1,616;1,601;1,759;1,547;16099528279,110;0;1
05/05/2021;ADA;1,271;1,476;1,493;1,261;4797068102,790;0;1
05/05/2021;Apple;129,200;128,100;130,450;127,970;84000900,000;1;1
05/05/2021;BTC;53252,165;57424,006;57911,364;52969,055;69241316746,830;0;1
05/05/2021;ETH;3240,555;3522,783;3541,463;3213,101;48334198382,530;0;1
05/05/2021;Facebook;318,190;315,020;321,060;314,490;15577610,000;1;1
05/05/2021;Google;2328,630;2314,770;2335,000;2308,280;1331809,000;1;1
05/05/2021;Microsoft;249,060;246,470;249,500;245,820;21901330,000;1;1
05/05/2021;SOL;42,637;44,924;45,928;42,316;503781974,700;0;1
05/05/2021;Tesla;681,060;670,940;685,296;667,340;21901890,000;1;1
05/05/2021;XRP;1,388;1,615;1,623;1,371;13318453320,150;0;1
04/05/2021;ADA;1,363;1,274;1,366;1,259;3342089371,980;0;1
04/05/2021;Apple;131,190;127,850;131,490;126,700;137564700,000;1;1
04/05/2021;BTC;57214,179;53333,538;57214,179;53191,425;68564706967,260;0;1
04/05/2021;ETH;3431,132;3253,629;3523,586;3180,743;62402045157,940;0;1
04/05/2021;Facebook;320,025;318,360;322,190;313,120;24032560,000;1;1
04/05/2021;Google;2313,550;2306,830;2324,990;2256,680;2240932,000;1;1
04/05/2021;Microsoft;242,760;249,070;249,960;242,700;36910610,000;1;1
04/05/2021;SOL;45,983;42,730;47,757;42,313;682976428,410;0;1
04/05/2021;Tesla;678,940;673,600;683,446;657,701;29739320,000;1;1
04/05/2021;XRP;1,556;1,392;1,557;1,339;12855752789,490;0;1
03/05/2021;ADA;1,327;1,362;1,380;1,323;2398404765,650;0;1
03/05/2021;Apple;132,040;132,540;134,070;131,830;75135100,000;1;1
03/05/2021;BTC;56620,273;57200,291;58973,308;56590,869;51713139031,030;0;1
03/05/2021;ETH;2951,176;3431,086;3450,038;2951,176;49174290211,700;0;1
03/05/2021;Facebook;326,170;322,580;328,550;321,840;18719460,000;1;1
03/05/2021;Google;2364,910;2343,080;2381,550;2335,500;1412139,000;1;1
03/05/2021;Microsoft;229,517;231,600;233,270;226,460;41872770,000;1;1
03/05/2021;SOL;46,904;45,934;49,009;45,044;609194251,880;0;1
03/05/2021;Tesla;703,800;684,900;706,000;680,500;27043140,000;1;1
03/05/2021;XRP;1,562;1,556;1,622;1,529;7612512785,490;0;1
02/05/2021;ADA;1,351;1,327;1,355;1,296;1994291745,910;0;1
02/05/2021;BTC;57825,863;56631,077;57902,592;56141,907;38177405335,160;0;1
02/05/2021;ETH;2945,560;2952,056;2984,892;2860,526;28032013046,650;0;1
02/05/2021;Microsoft;242,230;242,200;243,280;240,420;18054750,000;1;1
02/05/2021;SOL;49,501;46,891;49,897;45,982;571072187,450;0;1
02/05/2021;XRP;1,652;1,563;1,656;1,534;6933641360,860;0;1
01/05/2021;ADA;1,352;1,353;1,367;1,319;2030816121,620;0;1
01/05/2021;BTC;57714,665;57828,051;58448,339;57052,274;42836427359,730;0;1
01/05/2021;ETH;2772,838;2945,893;2951,441;2755,908;28726205271,990;0;1
01/05/2021;Microsoft;217,260;217,900;218,520;215,700;23822950,000;1;1
01/05/2021;SOL;42,893;49,508;49,845;42,031;859524422,560;0;1
01/05/2021;XRP;1,598;1,651;1,665;1,530;8206771323,360;0;1
30/04/2021;ADA;1,306;1,352;1,369;1,288;2691072833,450;0;1
30/04/2021;Apple;131,780;131,460;133,560;131,065;109839500,000;1;1
30/04/2021;BTC;53568,664;57750,177;57900,720;53129,601;52395931984,680;0;1
30/04/2021;ETH;2757,734;2773,207;2796,055;2728,170;29777179888,680;0;1
30/04/2021;Facebook;326,144;325,080;329,820;324,500;26332420,000;1;1
30/04/2021;Google;2368,020;2353,500;2381,850;2346,560;2242838,000;1;1
30/04/2021;Microsoft;249,740;252,180;253,080;249,600;30945100,000;1;1
30/04/2021;SOL;42,500;42,956;44,270;41,244;534976437,190;0;1
30/04/2021;Tesla;667,590;709,440;715,470;666,140;40758720,000;1;1
30/04/2021;XRP;1,398;1,592;1,636;1,376;14160854005,080;0;1
29/04/2021;ADA;1,337;1,308;1,410;1,268;3997566407,320;0;1
29/04/2021;Apple;136,470;133,480;137,070;132,450;151101000,000;1;1
29/04/2021;BTC;54858,091;53555,108;55115,844;52418,028;46088929779,740;0;1
29/04/2021;ETH;2748,650;2756,877;2797,972;2672,107;32578127989,620;0;1
29/04/2021;Facebook;330,120;329,510;331,810;321,610;56526770,000;1;1
29/04/2021;Google;2389,230;2392,760;2404,160;2373,850;2061654,000;1;1
29/04/2021;Microsoft;255,460;252,510;256,100;249,000;40589020,000;1;1
29/04/2021;SOL;44,850;42,461;46,071;40,951;772259306,980;0;1
29/04/2021;Tesla;699,510;677,000;702,250;668,500;28845450,000;1;1
29/04/2021;XRP;1,358;1,399;1,418;1,331;7633164142,110;0;1
28/04/2021;ADA;1,306;1,336;1,348;1,235;2981476668,700;0;1
28/04/2021;Apple;134,310;133,580;135,020;133,080;107760100,000;1;1
28/04/2021;BTC;55036,637;54824,705;56227,206;53887,918;48000572954,780;0;1
28/04/2021;ETH;2664,686;2746,380;2757,477;2564,081;34269031076,260;0;1
28/04/2021;Facebook;307,360;307,100;310,920;305,370;33907210,000;1;1
28/04/2021;Google;2392,495;2359,040;2431,380;2353,220;4055340,000;1;1
28/04/2021;Microsoft;256,078;254,560;256,540;252,950;46903120,000;1;1
28/04/2021;SOL;43,161;44,826;46,917;40,672;1021154320,380;0;1
28/04/2021;Tesla;696,410;694,400;708,500;693,600;22271050,000;1;1
28/04/2021;XRP;1,402;1,359;1,447;1,289;9272726011,300;0;1
27/04/2021;ADA;1,238;1,307;1,330;1,225;2985492683,040;0;1
27/04/2021;Apple;135,010;134,390;135,410;134,110;66015800,000;1;1
27/04/2021;BTC;54030,304;55033,118;55416,964;53319,187;49448222756,590;0;1
27/04/2021;ETH;2534,031;2662,865;2676,393;2485,375;32275969214,680;0;1
27/04/2021;Facebook;304,280;303,570;305,340;301,110;15309260,000;1;1
27/04/2021;Google;2317,633;2290,980;2318,450;2286,160;2219280,000;1;1
27/04/2021;Microsoft;261,585;261,970;263,190;260,120;31014210,000;1;1
27/04/2021;SOL;43,894;43,239;46,549;42,557;904891996,110;0;1
27/04/2021;Tesla;717,960;704,740;724,000;703,350;29437000,000;1;1
27/04/2021;XRP;1,367;1,401;1,460;1,331;13584693516,600;0;1
26/04/2021;ADA;1,090;1,234;1,250;1,082;3201086934,300;0;1
26/04/2021;Apple;134,830;134,720;135,060;133,560;66905070,000;1;1
26/04/2021;BTC;49077,792;54021,755;54288,002;48852,797;58284039824,620;0;1
26/04/2021;ETH;2319,478;2534,482;2536,337;2308,315;35208325408,130;0;1
26/04/2021;Facebook;303,340;303,040;305,800;301,560;16172590,000;1;1
26/04/2021;Google;2304,520;2309,930;2324,530;2297,315;1601892,000;1;1
26/04/2021;Microsoft;261,660;261,550;262,435;260,170;19763350,000;1;1
26/04/2021;SOL;47,542;43,977;48,311;43,372;1357487872,140;0;1
26/04/2021;Tesla;741,000;738,200;749,300;732,605;31038500,000;1;1
26/04/2021;XRP;1,035;1,369;1,369;1,017;15417459290,170;0;1
25/04/2021;ADA;1,103;1,088;1,146;1,023;2465672138,120;0;1
25/04/2021;BTC;50052,832;49004,253;50506,019;47159,486;46117114240,100;0;1
25/04/2021;ETH;2214,414;2316,060;2354,087;2172,515;31814355546,060;0;1
25/04/2021;SOL;40,845;47,368;48,434;40,512;1583800799,690;0;1
25/04/2021;XRP;1,049;1,032;1,153;0,953;8573604939,480;0;1
24/04/2021;ADA;1,159;1,101;1,196;1,097;3566224272,210;0;1
24/04/2021;BTC;51143,226;50050,868;51167,563;48805,285;49014494780,620;0;1
24/04/2021;ETH;2367,199;2211,626;2367,741;2163,693;31854226935,790;0;1
24/04/2021;SOL;37,257;40,737;43,532;34,683;1101380795,060;0;1
24/04/2021;XRP;1,170;1,049;1,170;1,024;8586287311,870;0;1
23/04/2021;ADA;1,146;1,156;1,166;0,935;7196378408,430;0;1
23/04/2021;Apple;132,160;134,320;135,120;132,160;78756780,000;1;1
23/04/2021;BTC;51739,807;51093,651;52120,792;47714,662;86668667320,380;0;1
23/04/2021;ETH;2401,256;2363,586;2439,537;2117,040;55413933925,000;0;1
23/04/2021;Facebook;298,760;301,130;302,590;297,150;17559500,000;1;1
23/04/2021;Google;2267,000;2299,930;2306,118;2261,250;1455554,000;1;1
23/04/2021;Microsoft;257,880;261,150;261,510;257,270;21499290,000;1;1
23/04/2021;SOL;38,899;36,978;41,463;31,664;1612232268,310;0;1
23/04/2021;Tesla;719,800;729,400;737,360;715,460;28413890,000;1;1
23/04/2021;XRP;1,157;1,170;1,194;0,901;20235915090,160;0;1
22/04/2021;ADA;1,204;1,147;1,277;1,118;4693396292,740;0;1
22/04/2021;Apple;133,040;131,940;134,150;131,410;84566460,000;1;1
22/04/2021;BTC;53857,107;51762,272;55410,229;50583,814;74798630777,500;0;1
22/04/2021;ETH;2357,871;2403,535;2641,095;2315,960;53575904723,670;0;1
22/04/2021;Facebook;301,330;296,520;302,920;296,040;16375350,000;1;1
22/04/2021;Google;2275,400;2252,520;2288,881;2240,320;1207276,000;1;1
22/04/2021;Microsoft;260,210;257,170;261,780;255,640;25606150,000;1;1
22/04/2021;SOL;32,683;38,880;40,972;31,601;1638622970,850;0;1
22/04/2021;Tesla;741,500;719,690;753,770;718,040;35590260,000;1;1
22/04/2021;XRP;1,292;1,160;1,413;1,119;14899537552,080;0;1
21/04/2021;ADA;1,268;1,207;1,286;1,201;4078624181,870;0;1
21/04/2021;Apple;132,360;133,500;133,750;131,300;68847140,000;1;1
21/04/2021;BTC;56471,128;53906,088;56757,972;53695,470;54926612465,710;0;1
21/04/2021;ETH;2331,160;2364,752;2467,201;2238,367;38899067643,430;0;1
21/04/2021;Facebook;301,945;301,470;301,980;297,390;14863470,000;1;1
21/04/2021;Google;2272,050;2278,350;2280,000;2244,820;1160209,000;1;1
21/04/2021;Microsoft;258,940;260,580;260,680;257,250;24030380,000;1;1
21/04/2021;SOL;31,682;32,513;35,004;30,167;729130140,560;0;1
21/04/2021;Tesla;704,770;744,120;744,840;698,000;31215510,000;1;1
21/04/2021;XRP;1,386;1,296;1,459;1,283;12545052976,990;0;1
20/04/2021;ADA;1,195;1,266;1,281;1,131;4855633657,950;0;1
20/04/2021;Apple;135,020;133,110;135,530;131,810;94812350,000;1;1
20/04/2021;BTC;55681,793;56473,032;57062,150;53448,048;67849323955,200;0;1
20/04/2021;ETH;2161,939;2330,211;2345,835;2060,144;39433483315,460;0;1
20/04/2021;Facebook;301,990;302,650;305,100;297,210;16796440,000;1;1
20/04/2021;Google;2297,490;2279,010;2299,000;2257,120;1114416,000;1;1
20/04/2021;Microsoft;257,820;258,260;260,200;256,840;19722880,000;1;1
20/04/2021;SOL;31,476;31,770;32,697;28,933;793008154,450;0;1
20/04/2021;Tesla;717,420;718,990;737,250;710,685;35609040,000;1;1
20/04/2021;XRP;1,310;1,383;1,446;1,186;15562116614,520;0;1
19/04/2021;ADA;1,278;1,198;1,322;1,174;5665978234,570;0;1
19/04/2021;Apple;133,510;134,840;135,470;133,340;94264220,000;1;1
19/04/2021;BTC;56191,584;55724,267;57520,055;54368,594;65344865158,770;0;1
19/04/2021;ETH;2238,033;2166,189;2276,777;2086,689;34060654971,430;0;1
19/04/2021;Facebook;305,007;302,240;307,700;300,560;14553510,000;1;1
19/04/2021;Google;2270,180;2289,760;2304,090;2270,180;1514470,000;1;1
19/04/2021;Microsoft;260,190;258,740;261,480;257,821;23209260,000;1;1
19/04/2021;SOL;32,340;31,676;36,080;29,926;1219130981,380;0;1
19/04/2021;Tesla;719,600;714,630;725,400;691,800;39686230,000;1;1
19/04/2021;XRP;1,409;1,315;1,530;1,258;17637508685,030;0;1
18/04/2021;ADA;1,386;1,276;1,398;1,099;7454680286,470;0;1
18/04/2021;BTC;60701,886;56216,185;61057,457;52829,536;97468872758,370;0;1
18/04/2021;ETH;2346,452;2237,137;2365,460;2011,767;50696368717,740;0;1
18/04/2021;SOL;25,136;32,303;32,903;21,539;1155150688,030;0;1
18/04/2021;XRP;1,559;1,406;1,579;1,175;22933939681,620;0;1
17/04/2021;ADA;1,414;1,385;1,456;1,368;4058018559,940;0;1
17/04/2021;BTC;61529,921;60683,821;62572,176;60361,352;66138759198,010;0;1
17/04/2021;ETH;2429,981;2344,895;2497,385;2333,683;32349808977,720;0;1
17/04/2021;SOL;25,369;25,100;26,820;25,100;201720375,630;0;1
17/04/2021;XRP;1,553;1,560;1,741;1,542;14507135285,070;0;1
16/04/2021;ADA;1,480;1,417;1,519;1,340;5692183858,110;0;1
16/04/2021;Apple;134,300;134,160;134,670;133,280;84922390,000;1;1
16/04/2021;BTC;63258,505;61572,790;63594,721;60222,532;84293007467,970;0;1
16/04/2021;ETH;2516,602;2431,947;2547,556;2318,675;36196928256,130;0;1
16/04/2021;Facebook;308,170;306,180;308,950;304,610;13059160,000;1;1
16/04/2021;Google;2289,240;2282,750;2294,240;2270,920;1314139,000;1;1
16/04/2021;Microsoft;259,470;260,740;261,000;257,601;24878580,000;1;1
16/04/2021;SOL;27,820;25,397;28,227;24,973;240665351,490;0;1
16/04/2021;Tesla;728,650;739,780;749,410;724,600;27979530,000;1;1
16/04/2021;XRP;1,759;1,558;1,809;1,450;20594074868,650;0;1
15/04/2021;ADA;1,454;1,482;1,495;1,415;5337358369,290;0;1
15/04/2021;Apple;133,820;134,500;135,000;133,640;89347100,000;1;1
15/04/2021;BTC;63075,196;63314,011;63821,672;62208,964;60954381579,310;0;1
15/04/2021;ETH;2436,035;2519,116;2544,267;2409,924;32325606817,200;0;1
15/04/2021;Facebook;306,340;307,820;310,140;304,100;14558270,000;1;1
15/04/2021;Google;2261,950;2285,250;2296,000;2251,170;1458749,000;1;1
15/04/2021;Microsoft;257,931;259,500;259,930;257,730;25627480,000;1;1
15/04/2021;SOL;26,437;27,818;28,249;25,539;221346738,910;0;1
15/04/2021;Tesla;743,100;738,850;743,690;721,310;27848900,000;1;1
15/04/2021;XRP;1,837;1,766;1,883;1,658;15403982671,330;0;1
14/04/2021;ADA;1,411;1,455;1,558;1,353;9596107540,690;0;1
14/04/2021;Apple;134,940;132,030;135,000;131,655;87222780,000;1;1
14/04/2021;BTC;63523,755;63109,696;64863,099;61554,797;77451779687,040;0;1
14/04/2021;ETH;2299,348;2435,105;2449,688;2284,564;35592822986,380;0;1
14/04/2021;Facebook;307,300;302,820;308,030;301,950;17421390,000;1;1
14/04/2021;Google;2267,430;2241,910;2267,430;2236,015;1050143,000;1;1
14/04/2021;Microsoft;257,475;255,590;258,830;255,160;23070940,000;1;1
14/04/2021;SOL;27,400;26,475;27,483;24,792;342565805,300;0;1
14/04/2021;Tesla;770,700;732,230;780,790;728,030;49017430,000;1;1
14/04/2021;XRP;1,794;1,839;1,965;1,579;29025829007,440;0;1
13/04/2021;ADA;1,315;1,412;1,438;1,284;5896543066,350;0;1
13/04/2021;Apple;132,440;134,430;134,660;131,930;91266550,000;1;1
13/04/2021;BTC;59890,018;63503,458;63742,283;59869,956;69983454361,840;0;1
13/04/2021;ETH;2139,364;2299,188;2318,423;2138,560;29456642939,440;0;1
13/04/2021;Facebook;312,210;309,760;314,428;309,320;14036930,000;1;1
13/04/2021;Google;2250,990;2254,430;2263,470;2243,050;1284078,000;1;1
13/04/2021;Microsoft;257,257;258,490;259,190;256,830;23837470,000;1;1
13/04/2021;SOL;28,541;27,436;28,798;26,418;258183912,260;0;1
13/04/2021;Tesla;712,700;762,320;763,000;710,660;44652810,000;1;1
13/04/2021;XRP;1,470;1,794;1,888;1,423;31123574741,030;0;1
12/04/2021;ADA;1,266;1,316;1,347;1,265;4918248258,000;0;1
12/04/2021;Apple;132,520;131,240;132,850;130,630;91419980,000;1;1
12/04/2021;BTC;60175,945;59893,452;61253,037;59589,874;51828688519,480;0;1
12/04/2021;ETH;2157,362;2139,353;2199,719;2110,369;21727936609,450;0;1
12/04/2021;Facebook;311,050;311,540;312,150;307,930;10881940,000;1;1
12/04/2021;Google;2254,120;2244,620;2256,885;2227,820;1251183,000;1;1
12/04/2021;SOL;27,918;28,512;29,862;26,843;308804545,900;0;1
12/04/2021;Tesla;685,700;701,980;704,800;682,090;29135670,000;1;1
12/04/2021;XRP;1,354;1,468;1,470;1,324;13216559311,980;0;1
11/04/2021;ADA;1,218;1,267;1,292;1,201;3636786442,550;0;1
11/04/2021;BTC;59846,231;60204,965;60790,555;59289,796;46280252580,420;0;1
11/04/2021;ETH;2136,157;2157,657;2165,192;2119,866;19692836132,100;0;1
11/04/2021;Microsoft;332,890;336,440;336,540;329,510;23992200,000;1;1
11/04/2021;SOL;26,808;27,932;28,687;25,578;232938762,180;0;1
11/04/2021;XRP;1,372;1,361;1,492;1,309;21224874412,440;0;1
10/04/2021;ADA;1,204;1,219;1,252;1,196;2481275568,750;0;1
10/04/2021;BTC;58253,777;59793,235;61276,665;58038,706;58238470525,260;0;1
10/04/2021;ETH;2071,112;2135,942;2196,996;2062,788;24986243611,440;0;1
10/04/2021;Microsoft;287,400;283,110;287,750;280,250;31350750,000;1;1
